school_id,year,name,medical-exemptions,religious-exemptions,polio,measles,mumps,rubella,diphtheria,hepb,varicella,completely-immunized,street,city,county,state,zip,latitude,longitude,address,address2
3.32E+11,2014-2015,Followers Of Jesus Sch,0,0,97.8,97.8,97.8,100,97.8,95.7,100,95.7,3065 ATLANTIC AVENUE,BROOKLYN,KINGS,NY,11208,40.6790886,-73.8817978,"3065 ATLANTIC AVENUE, BROOKLYN, NY, 11208","3065 Atlantic Ave, Brooklyn, NY 11208"
3.32E+11,2014-2015,Tomer Dvora Girls School,0,1.34,98.2,98.7,98.7,98.7,98.3,98,94.2,94,4500 NINTH AVENUE,BROOKLYN,KINGS,NY,11220,40.6425624,-73.9986619,"4500 NINTH AVENUE, BROOKLYN, NY, 11220","4500 9th Ave, Brooklyn, NY 11220"
3.10E+11,2014-2015,West End Day School,0,0,100,100,100,100,100,100,100,100,255 W 71ST ST,NEW YORK,NEW YORK,NY,10023,40.7789345,-73.9839401,"255 W 71ST ST, NEW YORK, NY, 10023","255 W 71st St, New York, NY 10023"
3.10E+11,2014-2015,School For Young Performers,37.5,12.5,50,50,50,50,50,50,50,50,12 DESBROSSES ST,NEW YORK,NEW YORK,NY,10013,40.7234001,-74.0087678,"12 DESBROSSES ST, NEW YORK, NY, 10013","12 Desbrosses St, New York, NY 10013"
3.10E+11,2014-2015,Beit Rabban School,0,0,100,100,100,100,100,100,100,100,8 W 70TH STREET,NEW YORK,NEW YORK,NY,10023,40.774971,-73.9776459,"8 W 70TH STREET, NEW YORK, NY, 10023","8 W 70th St, New York, NY 10023"
3.32E+11,2014-2015,Bnos Chomesh Academy,0,0,100,100,100,100,100,94.7,100,94.7,1451 PRESIDENT STREET,BROOKLYN,KINGS,NY,11213,40.6678314,-73.9405899,"1451 PRESIDENT STREET, BROOKLYN, NY, 11213","1451 President St, Brooklyn, NY 11213"
3.32E+11,2014-2015,Stillwell Avenue Pre & Nur School,0,0,100,100,100,100,100,100,100,100,1990 STILLWELL AVENUE,BROOKLYN,KINGS,NY,11223,40.5981785,-73.9856002,"1990 STILLWELL AVENUE, BROOKLYN, NY, 11223","1990 Stillwell Ave, Brooklyn, NY 11223"
3.53E+11,2014-2015,St. Christopher School,0,0,99.5,100,100,100,98.5,100,99,97.9,15 LISBON PL,STATEN ISLAND,RICHMOND,NY,10306,40.581913,-74.1087646,"15 LISBON PL, STATEN ISLAND, NY, 10306","15 Lisbon Pl, Staten Island, NY 10306"
3.32E+11,2014-2015,Yeshiva Vyelipol,0,0,100,100,100,100,100,100,100,100,860 EAST 27TH STREET,BROOKLYN,KINGS,NY,11210,40.629718,-73.950637,"860 EAST 27TH STREET, BROOKLYN, NY, 11210","860 E 27th St, Brooklyn, NY 11210"
3.31E+11,2014-2015,Beth Chana School And Hs For Girls,0,4.03,96,96,96,96,96,96,96,95.7,712 BEDFORD AVENUE,BROOKLYN,KINGS,NY,11206,40.6995125,-73.9574356,"712 BEDFORD AVENUE, BROOKLYN, NY, 11206","712 Bedford Ave, Brooklyn, NY 11206"
3.10E+11,2014-2015,Bank St. Sch-Children,0,0,98.4,98.7,98.7,98.7,99.7,98.1,98.7,96.3,610 WEST 112TH STREET,NEW YORK,NEW YORK,NY,10025,40.8055776,-73.9661689,"610 WEST 112TH STREET, NEW YORK, NY, 10025","610 W 112th St, New York, NY 10025"
3.32E+11,2014-2015,Al-Madinah School,0,0.57,98.9,98.9,99.4,99.4,98.4,99.3,98.9,95.6,383 3RD AVENUE,BROOKLYN,KINGS,NY,11215,40.6742516,-73.9882889,"383 3RD AVENUE, BROOKLYN, NY, 11215","383 3rd Ave, Brooklyn, NY 11215"
3.32E+11,2014-2015,Ebenezer Prep School,0,0,100,100,100,100,100,100,100,100,5464 KINGS HWY,BROOKLYN,KINGS,NY,11203,40.6421325,-73.9256139,"5464 KINGS HWY, BROOKLYN, NY, 11203","5464 Kings Hwy, Brooklyn, NY 11203"
3.32E+11,2014-2015,St. Bernard School,0.7,0.7,98.3,97.6,97.6,97.6,97.9,98.6,97.9,96.2,2030 E 69TH ST,BROOKLYN,KINGS,NY,11234,40.6196717,-73.9099351,"2030 E 69TH ST, BROOKLYN, NY, 11234","2030 E 69th St, Brooklyn, NY 11234"
3.10E+11,2014-2015,Northside Center For Child Development Day School,0,0,92.9,92.9,92.9,92.9,92.9,92.9,100,92.9,1301 FIFTH AVENUE,NEW YORK,NEW YORK,NY,10029,40.7971508,-73.9489847,"1301 FIFTH AVENUE, NEW YORK, NY, 10029","1301 5th Ave, New York, NY 10029"
3.43E+11,2014-2015,William Spyropoulos School,0,0,100,100,100,100,100,100,100,100,43-15 196TH ST,FLUSHING,QUEENS,NY,11358,40.7576928,-73.7855724,"43-15 196TH ST, FLUSHING, NY, 11358","43-15 196th St, Flushing, NY 11358"
3.32E+11,2014-2015,Lubavitcher School Chabad,0,9.17,89.9,89.9,89.9,89.9,89.9,89.9,87.2,87.2,841 OCEAN PKWY,BROOKLYN,KINGS,NY,11230,40.6279852,-73.9708594,"841 OCEAN PKWY, BROOKLYN, NY, 11230","841 Ocean Pkwy, Brooklyn, NY 11230"
3.21E+11,2014-2015,Bronx-Manhattan Sda School,0.75,0,98.5,97.7,97.7,97.7,98.5,98.5,96.2,84.2,1440 PLIMPTON AVENUE,BRONX,BRONX,NY,10452,40.8438034,-73.9218369,"1440 PLIMPTON AVENUE, BRONX, NY, 10452","1440 Plimpton Ave, Bronx, NY 10452"
3.10E+11,2014-2015,British International School Of Ny,0,0.44,99.6,99.6,99.6,99.6,99.6,99.1,99.1,99.1,20 WATERSIDE PLAZA,NEW YORK,NEW YORK,NY,10010,40.7372584,-73.9742108,"20 WATERSIDE PLAZA, NEW YORK, NY, 10010","20 Waterside Plaza, New York, NY 10010"
3.53E+11,2014-2015,Our Lady Of Good Counsel Sch,0,0,99.3,100,100,100,99.3,100,98.3,98.3,42 AUSTIN PL,STATEN ISLAND,RICHMOND,NY,10304,40.6315164,-74.0862165,"42 AUSTIN PL, STATEN ISLAND, NY, 10304","42 Austin Pl, Staten Island, NY 10304"
3.31E+11,2014-2015,Yeshiva Yesode Hatorah,0,3.31,96.7,96.7,96.7,96.7,96.7,95.4,92.1,88.1,620 BEDFORD AVENUE,BROOKLYN,KINGS,NY,11211,40.7026894,-73.9596123,"620 BEDFORD AVENUE, BROOKLYN, NY, 11211","620 Bedford Ave, Brooklyn, NY 11211"
3.21E+11,2014-2015,Aquinas H S,0,0,100,100,100,100,100,100,100,100,685 E 182ND STREET,BRONX,BRONX,NY,10457,40.8509948,-73.8876861,"685 E 182ND STREET, BRONX, NY, 10457","685 E 182nd Street, Bronx, NY, 10457"
3.31E+11,2014-2015,Williamsburg Northside School (Lower School),0,2.78,97.2,94.4,94.4,95.8,94.4,93.1,93.1,91.7,299 NORTH 7TH STREET,BROOKLYN,KINGS,NY,11211,40.715273,-73.9535136,"299 NORTH 7TH STREET, BROOKLYN, NY, 11211","299 N 7th St, Brooklyn, NY 11211"
3.31E+11,2014-2015,Talmud Torah Dnitra,0.19,0.56,97,97.4,97.4,97.4,97,97,96.7,96.1,1005-07 BEDFORD AVENUE,BROOKLYN,KINGS,NY,11205,40.6989784,-73.9570313,"1005-07 BEDFORD AVENUE, BROOKLYN, NY, 11205","Bedford Ave, Brooklyn, NY 11205"
3.21E+11,2014-2015,Christ The King School,0,0,100,100,100,100,100,100,100,97.1,1345 GRAND CONCOURSE,BRONX,BRONX,NY,10452,40.8374731,-73.9151265,"1345 GRAND CONCOURSE, BRONX, NY, 10452","1345 Grand Concourse, Bronx, NY 10452"
3.10E+11,2014-2015,Collegiate School,0.31,0,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,260 WEST  78TH STREET,NEW YORK,NEW YORK,NY,10024,40.7832565,-73.9813309,"260 WEST 78TH STREET, NEW YORK, NY, 10024","260 W 78th St, New York, NY 10024"
3.21E+11,2014-2015,Immaculate Conception School,0,0,100,100,100,100,100,100,100,100,760 E GUN HILL RD,BRONX,BRONX,NY,10467,40.8760757,-73.8638306,"760 E GUN HILL RD, BRONX, NY, 10467","760 E Gun Hill Rd, Bronx, NY 10467"
3.10E+11,2014-2015,Solomon Schechter School Of Manhattan,0,0,100,100,100,100,100,100,100,100,15 W 86 STREET,NEW YORK,NEW YORK,NY,10024,40.7858925,-73.9700241,"15 W 86 STREET, NEW YORK, NY, 10024","15 W 86th St, New York, NY 10024"
3.32E+11,2014-2015,Congregation Bnos Yaakov,0,0,99.4,98.9,98.9,98.9,99.4,98.9,98.3,97.8,4512 14TH AVENUE,BROOKLYN,KINGS,NY,11219,40.6358166,-73.9877929,"4512 14TH AVENUE, BROOKLYN, NY, 11219","4512 14th Ave, Brooklyn, NY 11219"
3.32E+11,2014-2015,Bnot Chaya Academy,0,0,85,85,85,85,85,85,85,50,1012 AVENUE I,BROOKLYN,KINGS,NY,11230,40.626926,-73.96595,"1012 AVENUE I, BROOKLYN, NY, 11230","1012 Avenue I, Brooklyn, NY 11230"
3.10E+11,2014-2015,St. Gregory The Great School,0,0,98.1,99.4,99.4,99.4,100,99.4,95.5,88.4,138 W 90TH ST,NEW YORK,NEW YORK,NY,10024,40.78965,-73.9723434,"138 W 90TH ST, NEW YORK, NY, 10024","138 W 90th St, New York, NY 10024"
3.32E+11,2014-2015,Stars & Knights Day School,0,0,100,100,100,100,100,100,100,100,414 UTICA AVENUE,BROOKLYN,KINGS,NY,11213,40.6642265,-73.9318619,"414 UTICA AVENUE, BROOKLYN, NY, 11213","414 Utica Ave, Brooklyn, NY 11213"
3.32E+11,2014-2015,Meorot Beit Yaakov,0,2.72,97.3,97.3,97.3,97.3,96.6,96.3,97.3,95.9,1123 AVENUE N APT. 2B,BROOKLYN,KINGS,NY,11230,40.6154442,-73.9626846,"1123 AVENUE N APT. 2B, BROOKLYN, NY, 11230","1123 Avenue N, Brooklyn, NY 11230"
3.10E+11,2014-2015,Friends Seminary,0,1.33,98.7,98.7,98.7,98.7,98.7,98.5,98.7,98.4,222 E 16TH STREET,NEW YORK,NEW YORK,NY,10003,40.7341799,-73.9852917,"222 E 16TH STREET, NEW YORK, NY, 10003","222 E 16th St, New York, NY 10003"
3.32E+11,2014-2015,People'S Elementary School,0,0.94,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,2 VAN SINDEREN ST.,BROOKLYN,KINGS,NY,11207,40.6777328,-73.903359,"2 VAN SINDEREN ST., BROOKLYN, NY, 11207","2 Van Sinderen Ave, Brooklyn, NY 11207"
3.21E+11,2014-2015,St. Benedict School,0,0,100,100,100,100,100,99.6,97.8,97.8,1016 EDISON AVENUE,BRONX,BRONX,NY,10465,40.8323936,-73.8252945,"1016 EDISON AVENUE, BRONX, NY, 10465","1016 Edison Ave, Bronx, NY 10465"
3.21E+11,2014-2015,St. John Chrysostom School,0,0,98.4,100,100,99.6,99.6,98.4,94.7,93.5,1144 HOE AVENUE,BRONX,BRONX,NY,10459,40.8272667,-73.8906097,"1144 HOE AVENUE, BRONX, NY, 10459","1144 Hoe Ave, Bronx, NY 10459"
3.10E+11,2014-2015,Metropolitan Montessori School,0,0,100,100,100,100,100,100,100,100,325 W 85TH ST,NEW YORK,NEW YORK,NY,10024,40.7887573,-73.9790802,"325 W 85TH ST, NEW YORK, NY, 10024","325 W 85th St, New York, NY 10024"
3.10E+11,2014-2015,Cathedral H S,0,0,85.5,84.7,84.7,84.7,85.5,84.6,85.2,84.6,350 E 56TH ST,NEW YORK,NEW YORK,NY,10022,40.7580871,-73.9646032,"350 E 56TH ST, NEW YORK, NY, 10022","350 E 56th St, New York, NY 10022"
3.43E+11,2014-2015,St. Francis Preparatory School,0.04,0.16,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,6100 FRANCIS LEWIS BL,FRESH MEADOWS,QUEENS,NY,11365,40.742298,-73.776412,"6100 FRANCIS LEWIS BL, FRESH MEADOWS, NY, 11365","6100 Francis Lewis Blvd, Oakland Gardens, NY 11364"
3.10E+11,2014-2015,School @ Columbia University,0,0.19,99.8,99.8,99.8,99.8,99.6,99.8,99.6,99.4,556 W 110TH ST.,NEW YORK,NEW YORK,NY,10025,40.8035881,-73.9654373,"556 W 110TH ST., NEW YORK, NY, 10025","556 W 110th St, New York, NY 10025"
3.21E+11,2014-2015,Sacred Heart Primary Division,0,0,96.6,96.4,96.4,96.4,96.4,94.8,96.2,91.9,95 W 168TH ST,BRONX,BRONX,NY,10452,40.8383281,-73.9244726,"95 W 168TH ST, BRONX, NY, 10452","95 W 168th St, Bronx, NY 10452"
3.10E+11,2014-2015,York Preparatory School,0.29,1.14,98,98,98,98,98,98,98,98,40 WEST 68TH STREET,NEW YORK,NEW YORK,NY,10023,40.7740974,-73.9794464,"40 WEST 68TH STREET, NEW YORK, NY, 10023","40 W 68th St, New York, NY 10023"
3.32E+11,2014-2015,Bayridge Prep School,0,0.51,97.7,97.7,97.7,97.7,97.7,97.7,97.4,97.4,8101 RIDGE BOULEVARD,BROOKLYN,KINGS,NY,11209,40.6274452,-74.0320435,"8101 RIDGE BOULEVARD, BROOKLYN, NY, 11209","8101 Ridge Blvd, Brooklyn, NY 11209"
3.53E+11,2014-2015,Our Lady Star-Sea Sch,0,0,100,100,100,100,100,100,100,100,5411 AMBOY RD,STATEN ISLAND,RICHMOND,NY,10312,40.5326877,-74.1904123,"5411 AMBOY RD, STATEN ISLAND, NY, 10312","5411 Amboy Rd, Staten Island, NY 10312"
3.10E+11,2014-2015,Notre Dame School,0,0,100,100,100,100,100,100,100,100,327 WEST 13TH STREET,NEW YORK,NEW YORK,NY,10014,40.7398491,-74.0043411,"327 WEST 13TH STREET, NEW YORK, NY, 10014","327 W 13th St, New York, NY 10014"
3.10E+11,2014-2015,St. Vincent Ferrer H S,0.2,0,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,151 E 65TH ST,NEW YORK,NEW YORK,NY,10065,40.765832,-73.9649733,"151 E 65TH ST, NEW YORK, NY, 10065","151 E 65th St, New York, NY 10065"
3.32E+11,2014-2015,Yeshiva Of Kings Bay,0.75,0.75,98.5,97.7,97.7,97.7,98.5,98.5,96.2,95.5,2611 AVENUE Z,BROOKLYN,KINGS,NY,11235,40.5892193,-73.9432662,"2611 AVENUE Z, BROOKLYN, NY, 11235","2611 Avenue Z, Brooklyn, NY 11235"
3.43E+11,2014-2015,St. Francis De Sales School,0,0.23,98.4,98.6,98.6,98.6,83.3,99.3,96.4,83.1,219 BEACH 129TH ST,ROCKAWAY PK,QUEENS,NY,11694,40.5762595,-73.8482282,"219 BEACH 129TH ST, ROCKAWAY PK, NY, 11694","219 Beach 129th St, Rockaway Park, NY 11694"
3.43E+11,2014-2015,Bais Yaakov Academy For Girls,0.14,0,99.4,99.7,99.7,99.7,99.4,99,99.3,98.6,124-50 METROPOLITAN,KEW GARDENS,QUEENS,NY,11415,40.7048332,-73.8273103,"124-50 METROPOLITAN, KEW GARDENS, NY, 11415","124-50 Metropolitan Ave, Kew Gardens, NY 11415"
3.10E+11,2014-2015,Village Community School,0,0.29,99.1,99.4,99.4,99.4,99.4,98.6,99.4,98.3,272 W 10TH ST,NEW YORK,NEW YORK,NY,10014,40.7334604,-74.0078719,"272 W 10TH ST, NEW YORK, NY, 10014","272 W 10th St, New York, NY 10014"
3.43E+11,2014-2015,Theresa Paplin School (Sco),0,0,94.9,94.9,96.2,96.2,93.6,97.4,96.2,91,85-70 148TH STREET,JAMAICA,QUEENS,NY,11435,40.709117,-73.811264,"85-70 148TH STREET, JAMAICA, NY, 11435","8570 148th St, Jamaica, NY 11435"
3.32E+11,2014-2015,St. Francis - Assisi Elem Sch,0,0,100,100,100,100,100,100,98.9,98.9,400 LINCOLN RD,BROOKLYN,KINGS,NY,11225,40.6615685,-73.949678,"400 LINCOLN RD, BROOKLYN, NY, 11225","400 Lincoln Rd, Brooklyn, NY 11225"
3.32E+11,2014-2015,Yeshiva Karlin Stolin,1,0.6,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.4,1818 54TH ST,BROOKLYN,KINGS,NY,11204,40.6248436,-73.9832687,"1818 54TH ST, BROOKLYN, NY, 11204","1818 54th St, Brooklyn, NY 11204"
3.21E+11,2014-2015,St. Thomas Aquinas School,0,0,98.8,100,100,100,98.3,100,98.8,97.1,1909 DALY AVENUE,BRONX,BRONX,NY,10460,40.8409003,-73.8845117,"1909 DALY AVENUE, BRONX, NY, 10460","1909 Daly Ave, Bronx, NY 10460"
3.11E+11,2014-2015,St. Aloysius School,0,0,100,100,100,100,99.4,100,100,98.2,223 W 132ND ST,NEW YORK,NEW YORK,NY,10027,40.8140182,-73.9460297,"223 W 132ND ST, NEW YORK, NY, 10027","223 W 132nd St, New York, NY 10027"
3.32E+11,2014-2015,Shaare Torah (Boys Elem & Hs),7.55,9.97,65.9,65.9,65.9,65.9,71,65.9,65.9,54.7,1680 CONEY ISLAND AVENUE,BROOKLYN,KINGS,NY,11230,40.6163177,-73.9639435,"1680 CONEY ISLAND AVENUE, BROOKLYN, NY, 11230","1680 Coney Island Ave, Brooklyn, NY 11230"
3.10E+11,2014-2015,Caedmon School (The),0,0,100,100,100,100,100,99.4,99.4,98.9,416 E 80TH ST,NEW YORK,NEW YORK,NY,10021,40.772683,-73.95152,"416 E 80TH ST, NEW YORK, NY, 10021","416 E 80th St, New York, NY 10075"
3.31E+11,2014-2015,St. Joseph H S,0,0,98.5,98.8,98.8,98.8,98.8,98.5,98.8,97.3,80 WILLOUGHBY ST,BROOKLYN,KINGS,NY,11201,40.6919518,-73.9855042,"80 WILLOUGHBY ST, BROOKLYN, NY, 11201","80 Willoughby St, Brooklyn, NY 11201"
3.53E+11,2014-2015,St. John Lutheran School,0.79,3.15,96.1,96.1,96.1,96.1,96.1,96.1,96.1,96.1,663 MANOR RD,STATEN ISLAND,RICHMOND,NY,10314,40.6110802,-74.12117,"663 MANOR RD, STATEN ISLAND, NY, 10314","663 Manor Rd, Staten Island, NY 10314"
3.21E+11,2014-2015,Mount St. Michael Academy,0,0.27,98.1,98.2,98.2,98.2,98.2,97.4,97,95.4,4300 MURDOCK AVENUE,BRONX,BRONX,NY,10466,40.8974145,-73.8424634,"4300 MURDOCK AVENUE, BRONX, NY, 10466","4300 Murdock Ave, Bronx, NY 10466"
3.32E+11,2014-2015,Bnos Zion Of Bobov,0,0.64,99,99.2,99.2,99.2,99,99.2,99,98.7,5000 14 AVENUE,BROOKLYN,KINGS,NY,11219,40.6330948,-73.9909515,"5000 14 AVENUE, BROOKLYN, NY, 11219","5000 14th Ave, Brooklyn, NY 11219"
3.10E+11,2014-2015,Mc Carton School (The),7.5,5,82.5,75,75,75,80,80,72.5,60,331 WEST 25TH ST,NEW YORK,NEW YORK,NY,10001,40.7470438,-73.9985868,"331 WEST 25TH ST, NEW YORK, NY, 10001","331 W 25th St, New York, NY 10001"
3.32E+11,2014-2015,Block Institute,2.27,0,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,376 BAY 44TH STREET,BROOKLYN,KINGS,NY,11214,40.5878029,-73.9940338,"376 BAY 44TH STREET, BROOKLYN, NY, 11214","376 Bay 44th St, Brooklyn, NY 11214"
3.31E+11,2014-2015,Queen Of The Rosary,0,0,100,100,100,100,100,100,100,98.2,287 POWERS ST,BROOKLYN,KINGS,NY,11211,40.7133636,-73.9385681,"287 POWERS ST, BROOKLYN, NY, 11211","287 Powers St, Brooklyn, NY 11211"
3.32E+11,2014-2015,Parkway Elementary,0,0,100,100,100,100,100,100,100,100,5566 KINGS HWY,BROOKLYN,KINGS,NY,11203,40.6480103,-73.9248199,"5566 KINGS HWY, BROOKLYN, NY, 11203","5566 Kings Hwy, Brooklyn, NY 11203"
3.10E+11,2014-2015,Lorge School,0,0,96.4,96.4,96.4,96.4,96.4,97.6,97.6,85.7,353 W 17TH STREET,NEW YORK,NEW YORK,NY,10011,40.7427788,-74.003212,"353 W 17TH STREET, NEW YORK, NY, 10011","353 W 17th St, New York, NY 10011"
3.32E+11,2014-2015,St. Marks Day School,0,0,99.3,100,100,100,100,99.3,98.6,97.2,1346 PRESIDENT ST,BROOKLYN,KINGS,NY,11213,40.6674576,-73.9448547,"1346 PRESIDENT ST, BROOKLYN, NY, 11213","1346 President St, Brooklyn, NY 11213"
3.32E+11,2014-2015,Yeshiva Ahavas Torah,0,0.56,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,2961 NOSTRAND AVENUE,BROOKLYN,KINGS,NY,11229,40.6122534,-73.9440279,"2961 NOSTRAND AVENUE, BROOKLYN, NY, 11229","2961 Nostrand Ave, Brooklyn, NY 11229"
3.53E+11,2014-2015,St. Patrick'S School,0,0,100,99.7,99.7,99.7,99.2,99.7,98.2,96.6,3560 RICHMOND RD,STATEN ISLAND,RICHMOND,NY,10306,40.5722618,-74.1392746,"3560 RICHMOND RD, STATEN ISLAND, NY, 10306","3560 Richmond Rd, Staten Island, NY 10306"
3.10E+11,2014-2015,Birch Wathen Lenox School,0,0,100,100,100,100,100,100,100,100,210 E 77TH STREET,NEW YORK,NEW YORK,NY,10075,40.7724762,-73.9576874,"210 E 77TH STREET, NEW YORK, NY, 10075","210 E 77th St, New York, NY 10075"
3.10E+11,2014-2015,Choir School-St. Thomas Church,0,3.57,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,202 W 58TH ST,NEW YORK,NEW YORK,NY,10019,40.7662544,-73.9802628,"202 W 58TH ST, NEW YORK, NY, 10019","202 W 58th St, New York, NY 10019"
3.31E+11,2014-2015,Mosdos Chasidei Square,0,0,100,100,100,100,100,100,100,100,105 HEYWARD ST,BROOKLYN,KINGS,NY,11206,40.7013638,-73.956688,"105 HEYWARD ST, BROOKLYN, NY, 11206","105 Heyward St, Brooklyn, NY 11206"
3.32E+11,2014-2015,The Cheder,0.24,0,99.8,99.3,99.3,99.3,99.8,99.3,99.8,98.5,129 ELMWOOD AVENUE,BROOKLYN,KINGS,NY,11230,40.6271102,-73.9757357,"129 ELMWOOD AVENUE, BROOKLYN, NY, 11230","129 Elmwood Ave, Brooklyn, NY 11230"
3.10E+11,2014-2015,Sacred Heart Of Jesus School,0,0,100,100,100,100,100,100,100,100,456 W 52ND ST,NEW YORK,NEW YORK,NY,10019,40.7654152,-73.9902344,"456 W 52ND ST, NEW YORK, NY, 10019","456 W 52nd St, New York, NY 10019"
3.43E+11,2014-2015,Shield Institute Flushing,2.44,0,97.6,97.6,97.6,97.6,97.6,97.6,97.6,97.6,144-61 ROOSEVELT AVENUE,QUEENS,QUEENS,NY,11354,40.7622331,-73.8199919,"144-61 ROOSEVELT AVENUE, QUEENS, NY, 11354","144-61 Roosevelt Ave, Flushing, NY 11354"
3.21E+11,2014-2015,Academy Mt. St. Ursula,0,0.28,99.2,99.4,99.4,99.4,99.2,99.4,99.7,99.2,330 BEDFORD PK BOULEVARD,BRONX,BRONX,NY,10458,40.8686333,-73.8863602,"330 BEDFORD PK BOULEVARD, BRONX, NY, 10458","330 Bedford Park Blvd, Bronx, NY 10458"
3.21E+11,2014-2015,St. Lucy School,0,0,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,830 MACE AVENUE,BRONX,BRONX,NY,10467,40.8630802,-73.8624264,"830 MACE AVENUE, BRONX, NY, 10467","830 Mace Ave, Bronx, NY 10467"
3.21E+11,2014-2015,Our Lady Of Grace School,0,0,94.7,93.5,93.5,93.5,94.7,92.2,87.8,84.9,3981 BRONXWOOD AVENUE,BRONX,BRONX,NY,10466,40.8862357,-73.8546286,"3981 BRONXWOOD AVENUE, BRONX, NY, 10466","3981 Bronxwood Ave, Bronx, NY 10466"
3.10E+11,2014-2015,Manhattan Free School,0,20,80,70,70,70,80,80,70,70,215 E. 6TH ST.,NEW YORK,NEW YORK,NY,10003,40.7280651,-73.9899802,"215 E. 6TH ST., NEW YORK, NY, 10003","215 E 6th St, New York, NY 10003"
3.32E+11,2014-2015,Ohr Halimud/Multi-Sensory Learning Center,0,0,100,100,100,100,100,100,100,100,1681 42ND ST,BROOKLYN,KINGS,NY,11204,40.6338196,-73.9792175,"1681 42ND ST, BROOKLYN, NY, 11204","1681 42nd St, Brooklyn, NY 11204"
3.10E+11,2014-2015,Dwight School,0.19,0.95,98.9,98.9,98.9,98.9,98.9,97.5,98.9,97.5,291 CENTRAL PARK WEST,NEW YORK,NEW YORK,NY,10024,40.787479,-73.968132,"291 CENTRAL PARK WEST, NEW YORK, NY, 10024","291 Central Park W, New York, NY 10024"
3.43E+11,2014-2015,Flushing Christian School,0,3.36,95.8,96.6,96.6,96.6,96.6,95.8,95.8,94.1,4154 MURRAY ST,FLUSHING,QUEENS,NY,11355,40.7631607,-73.8125992,"4154 MURRAY ST, FLUSHING, NY, 11355","Murray St, Flushing, NY 11355"
3.32E+11,2014-2015,M.A.C.A.D.E.M.Y.,4.84,0,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,1313 UNION ST,BROOKLYN,KINGS,NY,11225,40.669059,-73.948608,"1313 UNION ST, BROOKLYN, NY, 11225","1313 Union St, Brooklyn, NY 11225"
3.53E+11,2014-2015,Staten Island Academy,0.31,0.93,97.5,96.6,96.6,96.6,97.5,97.5,93.1,92.8,715 TODT HILL RD,STATEN ISLAND,RICHMOND,NY,10304,40.5933814,-74.1105267,"715 TODT HILL RD, STATEN ISLAND, NY, 10304","715 Todt Hill Rd, Staten Island, NY 10304"
3.10E+11,2014-2015,Ramaz School,0,0,100,100,100,100,100,100,100,100,60 E 78TH ST,NEW YORK,NEW YORK,NY,10075,40.7753418,-73.9620383,"60 E 78TH ST, NEW YORK, NY, 10075","60 E 78th St, New York, NY 10075"
3.31E+11,2014-2015,Yesh Mesivta Arugath Habosem,0,1,97,96.5,96.5,96.5,96.2,96.5,96.5,91.2,40 LYNCH ST,BROOKLYN,KINGS,NY,11206,40.7003555,-73.9558258,"40 LYNCH ST, BROOKLYN, NY, 11206","40 Lynch St, Brooklyn, NY 11206"
3.10E+11,2014-2015,Jgb Education Services,0,0,100,100,100,100,100,100,100,100,15 W 65TH ST,NEW YORK,NEW YORK,NY,10023,40.7725716,-73.9804153,"15 W 65TH ST, NEW YORK, NY, 10023","15 W 65th St, New York, NY 10023"
3.32E+11,2014-2015,Shaare Torah Girls Elementary School & Pre-School,0,1.65,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,222 OCEAN PARKWAY,BROOKLYN,KINGS,NY,11230,40.6272011,-73.9710388,"222 OCEAN PARKWAY, BROOKLYN, NY, 11230","Ocean Pkwy, Brooklyn, NY 11230"
3.10E+11,2014-2015,Cristo Rey High School,0,0,99.7,99.7,100,100,99.7,99.7,100,99.7,112 E 106TH ST,NEW YORK,NEW YORK,NY,10029,40.7926447,-73.9473458,"112 E 106TH ST, NEW YORK, NY, 10029","112 E 106th St, New York, NY 10029"
3.32E+11,2014-2015,Bais Meir,0,0,100,100,100,100,100,100,96.4,93.5,1327 38TH STREET,BROOKLYN,KINGS,NY,11218,40.6408348,-73.9845123,"1327 38TH STREET, BROOKLYN, NY, 11218","1327 38th St, Brooklyn, NY 11218"
3.31E+11,2014-2015,Bnos Yakov School For Girls-(Administrative Site),0,0.96,98.8,98.8,98.8,98.8,98.9,99,98.2,97.7,638 BEDFORD AVENUE,BROOKLYN,KINGS,NY,11211,40.7021483,-73.9589947,"638 BEDFORD AVENUE, BROOKLYN, NY, 11211","638 Bedford Ave, Brooklyn, NY 11211"
3.32E+11,2014-2015,Epiphany Lutheran Elem School,0,0,92.6,94.9,94.9,94.9,92,88.6,95.5,85.8,721 LINCOLN PL,BROOKLYN,KINGS,NY,11216,40.6709033,-73.9526378,"721 LINCOLN PL, BROOKLYN, NY, 11216","721 Lincoln Pl, Brooklyn, NY 11216"
